x1,x2,x3,filename
T24,LIVB 40804 40815,Methanogens,N510712PP.ann
T25,LIVB 41740 41749,E. repens,N510712PP.ann
T26,LIVB 41812 41823,J. gerardii,N510712PP.ann
T27,LIVB 41904 41913,E. repens,N510712PP.ann
T28,LIVB 41922 41928,Juncus,N510712PP.ann
T29,LIVB 43388 43400,J.  gerardii,N510712PP.ann
T30,LIVB 44858 44864,Juncus,N510712PP.ann
T31,LIVB 44906 44912,Juncus,N510712PP.ann
T32,LIVB 44992 45006,Juncus effusus,N510712PP.ann
T33,LIVB 45186 45192,Juncus,N510712PP.ann
T34,LIVB 45195 45200,Carex,N510712PP.ann
T35,LIVB 46196 46202,Juncus,N510712PP.ann
T36,LIVB 49383 49392,saltmarsh,N510712PP.ann
T37,LIVB 50952 50961,saltmarsh,N510712PP.ann
T38,LIVB 51525 51531,Juncus,N510712PP.ann
T39,LIVB 51738 51749,J. gerardii,N510712PP.ann
T40,LIVB 52361 52372,J. gerardii,N510712PP.ann
T41,LIVB 53557 53564,Ceschia,N510712PP.ann
T42,LIVB 53876 53884,Shurpali,N510712PP.ann
T43,LIVB 53893 53901,Tuittila,N510712PP.ann
T44,LIVB 53910 53917,Laurila,N510712PP.ann
T45,LIVB 55702 55706,Bird,N510712PP.ann
T46,LIVB 56576 56583,Garbutt,N510712PP.ann
T47,LIVB 56589 56595,Norman,N510712PP.ann
T48,LIVB 56601 56614,Papadimitriou,N510712PP.ann
T49,LIVB 57107 57115,Brasseur,N510712PP.ann
T50,LIVB 57142 57147,Ciais,N510712PP.ann
T51,LIVB 59960 59971,saltmarshes,N510712PP.ann
T52,LIVB 59988 59999,Saltmarshes,N510712PP.ann
T53,LIVB 61028 61031,jak,N510712PP.ann
T54,LIVB 61231 61252,Spartina alterniflora,N510712PP.ann
T55,LIVB 61379 61387,Livesley,N510712PP.ann
T56,LIVB 64984 64991,Loiseau,N510712PP.ann
T57,LIVB 64997 65005,Vuichard,N510712PP.ann
T58,LIVB 65011 65018,Ceschia,N510712PP.ann
T0,LIVB 5027 5032,sheep,plos1_1.ann
T1,LIVB 5126 5131,sheep,plos1_1.ann
T2,LIVB 7989 7995,cattle,plos1_1.ann
T3,LIVB 8307 8313,cattle,plos1_1.ann
T4,LIVB 8318 8323,sheep,plos1_1.ann
T5,LIVB 9716 9730,Limousin cross,plos1_1.ann
T6,LIVB 9801 9815,Limousin cross,plos1_1.ann
T7,LIVB 10069 10074,sheep,plos1_1.ann
T8,LIVB 10080 10102,Belted Galloway cattle,plos1_1.ann
T9,LIVB 10317 10333,Molinia caerulea,plos1_1.ann
T10,LIVB 10835 10843,ryegrass,plos1_1.ann
T11,LIVB 10845 10859,Lolium perenne,plos1_1.ann
T12,LIVB 10871 10883,white clover,plos1_1.ann
T13,LIVB 10885 10901,Trifolium repens,plos1_1.ann
T14,LIVB 10955 10969,meadow grasses,plos1_1.ann
T15,LIVB 10971 10979,Poa spp.,plos1_1.ann
T16,LIVB 10991 10996,bents,plos1_1.ann
T17,LIVB 10998 11011,Agrostis spp.,plos1_1.ann
T18,LIVB 11043 11053,Yorkshire ,plos1_1.ann
T19,LIVB 11053 11056,fog,plos1_1.ann
T20,LIVB 11058 11072,Holcus lanatus,plos1_1.ann
T21,LIVB 11083 11089,fescue,plos1_1.ann
T22,LIVB 11091 11103,Festuca spp.,plos1_1.ann
T23,LIVB 11734 11750,Purple Moorgrass,plos1_1.ann
T24,LIVB 11755 11768,Rush Pastures,plos1_1.ann
T25,LIVB 12438 12449,M. caerulea,plos1_1.ann
T26,LIVB 13839 13864,Beulah Speckled Face ewes,plos1_1.ann
T27,LIVB 19851 19855,LimX,plos1_1.ann
T28,LIVB 21164 21169,sheep,plos1_1.ann
T29,LIVB 21252 21257,sheep,plos1_1.ann
T30,LIVB 21401 21406,sheep,plos1_1.ann
T31,LIVB 21555 21560,sheep,plos1_1.ann
T32,LIVB 21565 21587,Belted Galloway cattle,plos1_1.ann
T33,LIVB 22792 22796,LimX,plos1_1.ann
T34,LIVB 23168 23173,sheep,plos1_1.ann
T35,LIVB 23383 23389,cattle,plos1_1.ann
T36,LIVB 23394 23399,sheep,plos1_1.ann
T37,LIVB 23921 23927,Cattle,plos1_1.ann
T38,LIVB 24011 24017,Cattle,plos1_1.ann
T39,LIVB 25448 25452,Bird,plos1_1.ann
T40,LIVB 26135 26139,bird,plos1_1.ann
T41,LIVB 26279 26300,Aphantopus hyperantus,plos1_1.ann
T42,LIVB 26326 26341,Maniola jurtina,plos1_1.ann
T43,LIVB 26434 26447,Corvus corone,plos1_1.ann
T44,LIVB 26449 26461,carrion crow,plos1_1.ann
T45,LIVB 26464 26478,Turdus pilaris,plos1_1.ann
T46,LIVB 26480 26489,fieldfare,plos1_1.ann
T47,LIVB 26495 26511,Sturnus vulgaris,plos1_1.ann
T48,LIVB 26513 26521,starling,plos1_1.ann
T49,LIVB 26615 26622,ringlet,plos1_1.ann
T50,LIVB 26625 26636,Pieris napi,plos1_1.ann
T51,LIVB 27224 27233,butterfly,plos1_1.ann
T52,LIVB 27336 27341,sheep,plos1_1.ann
T53,LIVB 27421 27432,butterflies,plos1_1.ann
T54,LIVB 27465 27470,birds,plos1_1.ann
T55,LIVB 27544 27548,bird,plos1_1.ann
T56,LIVB 27553 27562,butterfly,plos1_1.ann
T57,LIVB 27700 27705,sheep,plos1_1.ann
T58,LIVB 27710 27716,cattle,plos1_1.ann
T59,LIVB 29459 29465,cattle,plos1_1.ann
T60,LIVB 29470 29475,sheep,plos1_1.ann
T61,LIVB 29808 29814,cattle,plos1_1.ann
T62,LIVB 29839 29844,sheep,plos1_1.ann
T63,LIVB 31234 31245,M. caerulea,plos1_1.ann
T64,LIVB 31437 31443,Cattle,plos1_1.ann
T65,LIVB 31514 31525,M. caerulea,plos1_1.ann
T66,LIVB 31531 31536,sheep,plos1_1.ann
T67,LIVB 33815 33819,LimX,plos1_1.ann
T68,LIVB 35621 35628,Molinia,plos1_1.ann
T69,LIVB 35633 35636,PP ,plos1_1.ann
T70,LIVB 35793 35800,Molinia,plos1_1.ann
T71,LIVB 36242 36248,Cattle,plos1_1.ann
T72,LIVB 36817 36821,LimX,plos1_1.ann
T73,LIVB 37251 37256,sheep,plos1_1.ann
T74,LIVB 37261 37267,cattle,plos1_1.ann
T75,LIVB 37461 37465,SNRG,plos1_1.ann
T76,LIVB 37505 37510,birds,plos1_1.ann
T77,LIVB 37515 37526,butterflies,plos1_1.ann
T78,LIVB 40638 40654,heather moorland,plos1_1.ann
T79,LIVB 41039 41047,Evans DM,plos1_1.ann
T80,LIVB 41249 41257,Evans DM,plos1_1.ann
T81,LIVB 44779 44785,cattle,plos1_1.ann
T82,LIVB 44790 44795,sheep,plos1_1.ann
T83,LIVB 45062 45090,Molinia caerulea (L.) Moench,plos1_1.ann
T84,LIVB 45241 45246,sheep,plos1_1.ann
T85,LIVB 45251 45257,cattle,plos1_1.ann
T86,LIVB 46507 46525,perennial ryegrass,plos1_1.ann
T87,LIVB 46527 46544,Lolium perenne L.,plos1_1.ann
T88,LIVB 46759 46777,perennial ryegrass,plos1_1.ann
T89,LIVB 46779 46796,Lolium perenne L.,plos1_1.ann
T0,LIVB 1329 1340,Welsh Black,plos1.ann
T1,LIVB 8096 8114,perennial ryegrass,plos1.ann
T2,LIVB 8329 8337,ryegrass,plos1.ann
T3,LIVB 9110 9124,Juncus effusus,plos1.ann
T4,LIVB 9231 9244,Agrostis spp.,plos1.ann
T5,LIVB 9246 9257,Festuca spp,plos1.ann
T6,LIVB 9259 9280,Anthoxanthum odoratum,plos1.ann
T7,LIVB 9285 9299,Lolium perenne,plos1.ann
T8,LIVB 9315 9331,Trifolium repens,plos1.ann
T9,LIVB 9336 9353,Cerastium arvense,plos1.ann
T10,LIVB 9816 9829,J. squarrosus,plos1.ann
T11,LIVB 19207 19211,LimX,plos1.ann
T12,LIVB 21501 21509,ryegrass,plos1.ann
T13,LIVB 21755 21757,WB,plos1.ann
T14,LIVB 21787 21791,LimX,plos1.ann
T15,LIVB 27653 27669,Molinia caerulea,plos1.ann
T16,LIVB 31566 31577,Welsh Black,plos1.ann
T17,LIVB 33232 33240,ryegrass,plos1.ann
T18,LIVB 33289 33300,Welsh Black,plos1.ann
T19,LIVB 33824 33826,WB,plos1.ann
T20,LIVB 33856 33860,LimX,plos1.ann
T21,LIVB 40396 40406,DeRamus HA,plos1.ann
T22,LIVB 40420 40428,Giampola,plos1.ann
T23,LIVB 42363 42385,corn distillers’ dried,plos1.ann
T24,LIVB 42495 42516,"Beauchemin KA, McGinn",plos1.ann
T25,LIVB 42663 42684,"Beauchemin KA, McGinn",plos1.ann
T26,LIVB 42833 42854,"Beauchemin KA, McGinn",plos1.ann
T27,LIVB 43035 43048,Beauchemin KA,plos1.ann
T28,LIVB 43258 43267,Chaves AV,plos1.ann
T29,LIVB 43915 43933,Pavao-Zuckerman MA,plos1.ann
T30,LIVB 44297 44305,sainfoin,plos1.ann
T31,LIVB 44668 44674,cattle,plos1.ann
T32,LIVB 48581 48590,Charolais,plos1.ann
T33,LIVB 48630 48637,timothy,plos1.ann
T34,LIVB 48875 48885,Waghorn GC,plos1.ann
T35,LIVB 49151 49157,cattle,plos1.ann
T36,LIVB 49162 49167,sheep,plos1.ann
T0,LIVB 11830 11837,peren- ,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T1,LIVB 11837 11841,nial,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T2,LIVB 11843 11860,Lolium perenne L.,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T3,LIVB 11904 11922,perennial ryegrass,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T4,LIVB 12145 12153,ryegrass,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T5,LIVB 39200 39204,gley,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T6,LIVB 39378 39383,gleys,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T7,LIVB 56324 56329,gleys,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T8,LIVB 56589 56593,gley,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T9,LIVB 62177 62188,Cardenas LM,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T10,LIVB 62947 62963,"Dobbie KE, Smith",Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T11,LIVB 63346 63354,ryegrass,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T12,LIVB 67471 67483,white clover,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T13,LIVB 67485 67503,Trifo- lium repens,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T14,LIVB 67882 67890,ryegrass,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T15,LIVB 67930 67938,Oenema O,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T16,LIVB 68055 68063,Patra AK,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T17,LIVB 68568 68583,ryegrass–clover,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T18,LIVB 71268 71274,barley,Rafique2011_Article_NitrousOxideEmissionFromGrazed.ann
T0,LIVB 13793 13796,CRG,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T1,LIVB 13801 13804,RRG,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T2,LIVB 14077 14082,sheep,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T3,LIVB 27780 27795,Armatimonadales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T4,LIVB 27797 27814,Corynebacteriales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T5,LIVB 27816 27830,Kineosporiales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T6,LIVB 27832 27848,Streptomycetales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T7,LIVB 27890 27906,Ardenticatenales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T8,LIVB 27916 27931,Chitinophagales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T9,LIVB 27941 27953,Cytophagales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T10,LIVB 27985 28013,Alphaproteobacteria.order.14,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T11,LIVB 28038 28062,Planctomycetacia.order.2,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T12,LIVB 28072 28089,Nitrososphaerales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T13,LIVB 28099 28121,Spartobacteria.order.4,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T14,LIVB 28131 28141,Opitutales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T15,LIVB 28151 28173,Thermoplasmata.order.1,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T16,LIVB 28183 28196,Saprospirales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T17,LIVB 28206 28228,Thermoplasmata.order.3,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T18,LIVB 28255 28279,Verrucomicrobiae.order.2,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T19,LIVB 28297 28316,Chloroﬂexia.order.1,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T20,LIVB 28339 28354,Xanthomonadales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T21,LIVB 30479 30482,RRG,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T22,LIVB 34394 34411,Nitrososphaerales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T23,LIVB 34620 34637,Nitrososphaerales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T24,LIVB 40444 40449,sheep,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T25,LIVB 42403 42412,Alvarenga,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T26,LIVB 42460 42469,Passaglia,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T27,LIVB 44729 44738,Farruggia,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T28,LIVB 45403 45418,E. Sarrionandia,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T29,LIVB 48228 48245,Nitrososphaerales,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T30,LIVB 54378 54386,Nelda L.,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T31,LIVB 54388 54395,Olivera,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T32,LIVB 55320 55325,sheep,Regenerative rotational grazing management of dairy sheep increases springtime grass production and .ann
T0,LIVB 5446 5451,sheep,s42452-020-03538-9.ann
T1,LIVB 8048 8059,Gebreanenia,s42452-020-03538-9.ann
T2,LIVB 8111 8116,Munie,s42452-020-03538-9.ann
T3,LIVB 8255 8262,Mekuria,s42452-020-03538-9.ann
T4,LIVB 8367 8374,Asmamaw,s42452-020-03538-9.ann
T5,LIVB 8492 8499,Mekuria,s42452-020-03538-9.ann
T6,LIVB 8516 8523,Asmamaw,s42452-020-03538-9.ann
T7,LIVB 8736 8743,Mekuria,s42452-020-03538-9.ann
T8,LIVB 11630 11636,Kolla’,s42452-020-03538-9.ann
T9,LIVB 13211 13234,Ziziphus spina- christi,s42452-020-03538-9.ann
T10,LIVB 13258 13271,Stereospermum,s42452-020-03538-9.ann
T11,LIVB 13273 13283,kunthianum,s42452-020-03538-9.ann
T12,LIVB 13288 13305,Acacia abyssinica,s42452-020-03538-9.ann
T13,LIVB 13373 13393,Anogeisus leiocarpus,s42452-020-03538-9.ann
T14,LIVB 13465 13487,Ziziphus spina-christi,s42452-020-03538-9.ann
T15,LIVB 13489 13509,Balanites aegyptiaca,s42452-020-03538-9.ann
T16,LIVB 13514 13520,Acacia,s42452-020-03538-9.ann
T17,LIVB 13685 13704,Sorghum bicolour L.,s42452-020-03538-9.ann
T18,LIVB 13723 13743,Eleusine coracana L.,s42452-020-03538-9.ann
T19,LIVB 13795 13802,chicken,s42452-020-03538-9.ann
T20,LIVB 13807 13812,goats,s42452-020-03538-9.ann
T21,LIVB 17648 17653,tices,s42452-020-03538-9.ann
T22,LIVB 26410 26421,Gebreanenia,s42452-020-03538-9.ann
T23,LIVB 27432 27435,ATA,s42452-020-03538-9.ann
T24,LIVB 27995 28008,Gebre- anenia,s42452-020-03538-9.ann
T25,LIVB 30127 30132,Munie,s42452-020-03538-9.ann
T26,LIVB 32068 32075,Asmamaw,s42452-020-03538-9.ann
T27,LIVB 32259 32266,Mekuria,s42452-020-03538-9.ann
T28,LIVB 33465 33470,Dynia,s42452-020-03538-9.ann
T29,LIVB 35963 35974,Gebreanenia,s42452-020-03538-9.ann
T30,LIVB 40240 40261,"Mekuria W, Aynekulu E",s42452-020-03538-9.ann
T31,LIVB 40442 40452,"Mekuria W,",s42452-020-03538-9.ann
T32,LIVB 43289 43306,"Mekuria W, Langan",s42452-020-03538-9.ann
T33,LIVB 43505 43515,"Mekuria W,",s42452-020-03538-9.ann
T34,LIVB 44130 44147,"Mekuria W, Langan",s42452-020-03538-9.ann
T35,LIVB 44794 44805,Gebreanenia,s42452-020-03538-9.ann
T36,LIVB 45442 45492,pdfs.seman ticsc holar .org/3be0/25718 0cd04 daf0d,s42452-020-03538-9.ann
T37,LIVB 45531 45538,Mekuria,s42452-020-03538-9.ann
T38,LIVB 46105 46112,Asmamaw,s42452-020-03538-9.ann
T39,LIVB 46546 46564,Tachignaw Gimbichu,s42452-020-03538-9.ann
T40,LIVB 46827 46844,"Mekuria W, Wondie",s42452-020-03538-9.ann
T41,LIVB 47344 47354,Eucalyptus,s42452-020-03538-9.ann
T42,LIVB 47356 47364,globulus,s42452-020-03538-9.ann
T43,LIVB 47369 47389,Cupressus lusitanica,s42452-020-03538-9.ann
T44,LIVB 48105 48109,Awir,s42452-020-03538-9.ann
T45,LIVB 48120 48126,carnea,s42452-020-03538-9.ann
T46,LIVB 48677 48688,Conse rvati,s42452-020-03538-9.ann
T47,LIVB 49902 49917,"Mekuria W, Yami",s42452-020-03538-9.ann
T48,LIVB 52835 52838,ATA,s42452-020-03538-9.ann
T49,LIVB 55198 55207,Tamartash,s42452-020-03538-9.ann
T50,LIVB 55671 55681,Abo-Wonsho,s42452-020-03538-9.ann
T0,LIVB 4080 4096,Acacia decurrens,sustainability-12-02425-v2.ann
T1,LIVB 4098 4108,Eucalyptus,sustainability-12-02425-v2.ann
T2,LIVB 6245 6255,Eucalyptus,sustainability-12-02425-v2.ann
T3,LIVB 6790 6796,aﬀects,sustainability-12-02425-v2.ann
T4,LIVB 8721 8728,speciﬁc,sustainability-12-02425-v2.ann
T5,LIVB 9557 9566,Vertisols,sustainability-12-02425-v2.ann
T6,LIVB 12733 12747,Oilgo pilocene,sustainability-12-02425-v2.ann
T7,LIVB 13824 13841,Acacia abyssinica,sustainability-12-02425-v2.ann
T8,LIVB 13843 13860,Albizia gummifera,sustainability-12-02425-v2.ann
T9,LIVB 13862 13881,Croton macrostaches,sustainability-12-02425-v2.ann
T10,LIVB 13883 13898,Combretum molle,sustainability-12-02425-v2.ann
T11,LIVB 13900 13915,Cordia africana,sustainability-12-02425-v2.ann
T12,LIVB 13917 13936,Scheﬄera abyssinica,sustainability-12-02425-v2.ann
T13,LIVB 13938 13957,Dovyalis abyssinica,sustainability-12-02425-v2.ann
T14,LIVB 13963 13969,Entada,sustainability-12-02425-v2.ann
T15,LIVB 14006 14038,"A. gummifera, Bersama abyssinica",sustainability-12-02425-v2.ann
T16,LIVB 14040 14055,Calpurnia aurea,sustainability-12-02425-v2.ann
T17,LIVB 14057 14076,Croton macrostaches,sustainability-12-02425-v2.ann
T18,LIVB 14078 14091,Olea europaea,sustainability-12-02425-v2.ann
T19,LIVB 14093 14109,Ficus thonningii,sustainability-12-02425-v2.ann
T20,LIVB 14115 14128,E. abyssinica,sustainability-12-02425-v2.ann
T21,LIVB 14142 14155,Acacia negrii,sustainability-12-02425-v2.ann
T22,LIVB 14157 14174,Acacia sieberiana,sustainability-12-02425-v2.ann
T23,LIVB 14176 14191,Ficus sycomorus,sustainability-12-02425-v2.ann
T24,LIVB 14193 14211,Terminalia brownii,sustainability-12-02425-v2.ann
T25,LIVB 14213 14236,Terminalia schimperiana,sustainability-12-02425-v2.ann
T26,LIVB 14295 14316,A. decurrens at Guder,sustainability-12-02425-v2.ann
T27,LIVB 14321 14344,Eucalyptus camadulensis,sustainability-12-02425-v2.ann
T28,LIVB 14840 14856,Eragrostis tef ),sustainability-12-02425-v2.ann
T29,LIVB 14858 14864,barley,sustainability-12-02425-v2.ann
T30,LIVB 14866 14881,Hordeum vulgare,sustainability-12-02425-v2.ann
T31,LIVB 15990 15995,wheat,sustainability-12-02425-v2.ann
T32,LIVB 15997 16014,Triticum aestivum,sustainability-12-02425-v2.ann
T33,LIVB 16029 16046,Solanum tuberosum,sustainability-12-02425-v2.ann
T34,LIVB 16085 16091,millet,sustainability-12-02425-v2.ann
T35,LIVB 16093 16110,Eleusine coracana,sustainability-12-02425-v2.ann
T36,LIVB 16131 16139,Zea mays,sustainability-12-02425-v2.ann
T37,LIVB 16176 16179,teﬀ,sustainability-12-02425-v2.ann
T38,LIVB 16181 16188,sorghum,sustainability-12-02425-v2.ann
T39,LIVB 16190 16205,Sorghum bicolor,sustainability-12-02425-v2.ann
T40,LIVB 16212 16221,groundnut,sustainability-12-02425-v2.ann
T41,LIVB 16223 16239,Arachis hypogaea,sustainability-12-02425-v2.ann
T42,LIVB 16571 16583,A. decurrens,sustainability-12-02425-v2.ann
T43,LIVB 16587 16603,E. camaldulensis,sustainability-12-02425-v2.ann
T44,LIVB 17413 17427,ﬁrst air-dried,sustainability-12-02425-v2.ann
T45,LIVB 18132 18141,CN corder,sustainability-12-02425-v2.ann
T46,LIVB 19123 19133,Diﬀerences,sustainability-12-02425-v2.ann
T47,LIVB 19191 19220,honestly signiﬁcant diﬀerence,sustainability-12-02425-v2.ann
T48,LIVB 19238 19247,Agricolae,sustainability-12-02425-v2.ann
T49,LIVB 20606 20627,signiﬁcant diﬀerences,sustainability-12-02425-v2.ann
T50,LIVB 20882 20892,Eucalyptus,sustainability-12-02425-v2.ann
T51,LIVB 21756 21768,A. decurrens,sustainability-12-02425-v2.ann
T52,LIVB 23240 23250,Eucalyptus,sustainability-12-02425-v2.ann
T53,LIVB 24012 24033,signiﬁcant diﬀerences,sustainability-12-02425-v2.ann
T54,LIVB 25118 25134,signiﬁcant eﬀect,sustainability-12-02425-v2.ann
T55,LIVB 26661 26668,Dibatie,sustainability-12-02425-v2.ann
T56,LIVB 26861 26882,signiﬁcant diﬀerences,sustainability-12-02425-v2.ann
T57,LIVB 26984 26996,signiﬁcantly,sustainability-12-02425-v2.ann
T58,LIVB 28022 28032,diﬀerences,sustainability-12-02425-v2.ann
T59,LIVB 28502 28523,Signiﬁcant diﬀerences,sustainability-12-02425-v2.ann
T60,LIVB 28653 28665,signiﬁcantly,sustainability-12-02425-v2.ann
T61,LIVB 29449 29461,A. decurrens,sustainability-12-02425-v2.ann
T62,LIVB 29479 29489,Eucalyptus,sustainability-12-02425-v2.ann
T63,LIVB 29688 29695,Dibatie,sustainability-12-02425-v2.ann
T64,LIVB 30554 30576,Eucalyptus plantations,sustainability-12-02425-v2.ann
T65,LIVB 30629 30653,A. decurrens plantations,sustainability-12-02425-v2.ann
